danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.648,0.976,7,-0.514,1,0.0721,0.0203,0.000133,0.377,0.141,95.141,audio_features,7mXYCi1wA8n8zBN0ud211g,spotify:track:7mXYCi1wA8n8zBN0ud211g,https://api.spotify.com/v1/tracks/7mXYCi1wA8n8zBN0ud211g,https://api.spotify.com/v1/audio-analysis/7mXYCi1wA8n8zBN0ud211g,207158,4
0.71,0.941,7,-0.34,1,0.0997,0.00433,1.15e-05,0.711,0.154,105.0,audio_features,4DKSnd7K0T9C7xnhIfeRnB,spotify:track:4DKSnd7K0T9C7xnhIfeRnB,https://api.spotify.com/v1/tracks/4DKSnd7K0T9C7xnhIfeRnB,https://api.spotify.com/v1/audio-analysis/4DKSnd7K0T9C7xnhIfeRnB,185214,4
0.535,0.984,0,-0.281,1,0.262,0.0154,0.00185,0.0557,0.445,181.955,audio_features,14IsD2FgLmBaGVsbCm1oIE,spotify:track:14IsD2FgLmBaGVsbCm1oIE,https://api.spotify.com/v1/tracks/14IsD2FgLmBaGVsbCm1oIE,https://api.spotify.com/v1/audio-analysis/14IsD2FgLmBaGVsbCm1oIE,249231,4
0.562,0.985,6,-1.851,1,0.305,0.0471,0.000412,0.174,0.483,159.99,audio_features,2MkEOJ1yZ1wBk1Sx022OTo,spotify:track:2MkEOJ1yZ1wBk1Sx022OTo,https://api.spotify.com/v1/tracks/2MkEOJ1yZ1wBk1Sx022OTo,https://api.spotify.com/v1/audio-analysis/2MkEOJ1yZ1wBk1Sx022OTo,147004,4
0.626,0.956,5,-2.299,0,0.267,0.02,0.00182,0.192,0.28,94.962,audio_features,4Tz5h4M9dEVTJPk1x2kImp,spotify:track:4Tz5h4M9dEVTJPk1x2kImp,https://api.spotify.com/v1/tracks/4Tz5h4M9dEVTJPk1x2kImp,https://api.spotify.com/v1/audio-analysis/4Tz5h4M9dEVTJPk1x2kImp,192000,4
0.707,0.989,8,-1.307,0,0.0949,0.126,0.00202,0.155,0.272,99.987,audio_features,4jp0Z4REkbEeGmSgTlf18C,spotify:track:4jp0Z4REkbEeGmSgTlf18C,https://api.spotify.com/v1/tracks/4jp0Z4REkbEeGmSgTlf18C,https://api.spotify.com/v1/audio-analysis/4jp0Z4REkbEeGmSgTlf18C,187200,4
0.572,0.974,8,-1.559,1,0.0871,0.052,0.0,0.311,0.268,95.01,audio_features,3aD91A4Lk9uGAcyk3fhYsW,spotify:track:3aD91A4Lk9uGAcyk3fhYsW,https://api.spotify.com/v1/tracks/3aD91A4Lk9uGAcyk3fhYsW,https://api.spotify.com/v1/audio-analysis/3aD91A4Lk9uGAcyk3fhYsW,215684,4
0.514,0.949,7,-0.737,1,0.241,0.0104,0.0,0.131,0.153,92.5,audio_features,2QXxOoPaqduErHktm3wmRu,spotify:track:2QXxOoPaqduErHktm3wmRu,https://api.spotify.com/v1/tracks/2QXxOoPaqduErHktm3wmRu,https://api.spotify.com/v1/audio-analysis/2QXxOoPaqduErHktm3wmRu,273730,4
0.535,0.969,2,-0.24,1,0.537,0.121,0.00156,0.358,0.306,160.066,audio_features,4KO7NEzBt47IkcV5MdgICy,spotify:track:4KO7NEzBt47IkcV5MdgICy,https://api.spotify.com/v1/tracks/4KO7NEzBt47IkcV5MdgICy,https://api.spotify.com/v1/audio-analysis/4KO7NEzBt47IkcV5MdgICy,152254,4
0.498,0.954,4,-3.089,0,0.196,0.0569,1.81e-06,0.935,0.157,177.916,audio_features,3s3TQQciJdZ6ZlKJoZjdHp,spotify:track:3s3TQQciJdZ6ZlKJoZjdHp,https://api.spotify.com/v1/tracks/3s3TQQciJdZ6ZlKJoZjdHp,https://api.spotify.com/v1/audio-analysis/3s3TQQciJdZ6ZlKJoZjdHp,284494,4
