danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.923,0.574,0,-9.097,0,0.426,0.214,0.0,0.106,0.722,140.016,audio_features,7xvgRaIALn0x78MUtOe9SA,spotify:track:7xvgRaIALn0x78MUtOe9SA,https://api.spotify.com/v1/tracks/7xvgRaIALn0x78MUtOe9SA,https://api.spotify.com/v1/audio-analysis/7xvgRaIALn0x78MUtOe9SA,166286,4
0.875,0.827,1,-7.258,1,0.248,0.238,0.505,0.0954,0.595,140.115,audio_features,06l63fDOp1qRltZbA6r4nP,spotify:track:06l63fDOp1qRltZbA6r4nP,https://api.spotify.com/v1/tracks/06l63fDOp1qRltZbA6r4nP,https://api.spotify.com/v1/audio-analysis/06l63fDOp1qRltZbA6r4nP,139714,4
0.853,0.252,9,-18.461,1,0.434,0.7,1.98e-05,0.125,0.583,141.953,audio_features,0kjuq7qimVvU6GrMtPEqWq,spotify:track:0kjuq7qimVvU6GrMtPEqWq,https://api.spotify.com/v1/tracks/0kjuq7qimVvU6GrMtPEqWq,https://api.spotify.com/v1/audio-analysis/0kjuq7qimVvU6GrMtPEqWq,178368,4
0.758,0.572,1,-10.354,1,0.191,0.016,0.0,0.315,0.365,143.941,audio_features,0hDeWUrm3zgLhuTCrXQkJv,spotify:track:0hDeWUrm3zgLhuTCrXQkJv,https://api.spotify.com/v1/tracks/0hDeWUrm3zgLhuTCrXQkJv,https://api.spotify.com/v1/audio-analysis/0hDeWUrm3zgLhuTCrXQkJv,138750,4
0.853,0.591,11,-10.706,1,0.473,0.219,0.0,0.196,0.911,144.983,audio_features,1MN3iFMSQ8dfqNAZMyUp5h,spotify:track:1MN3iFMSQ8dfqNAZMyUp5h,https://api.spotify.com/v1/tracks/1MN3iFMSQ8dfqNAZMyUp5h,https://api.spotify.com/v1/audio-analysis/1MN3iFMSQ8dfqNAZMyUp5h,177103,4
0.792,0.642,10,-8.684,0,0.149,0.45,1.34e-05,0.113,0.74,146.081,audio_features,22twVRzFiQHu3g6hKdhB7n,spotify:track:22twVRzFiQHu3g6hKdhB7n,https://api.spotify.com/v1/tracks/22twVRzFiQHu3g6hKdhB7n,https://api.spotify.com/v1/audio-analysis/22twVRzFiQHu3g6hKdhB7n,152260,4
0.877,0.515,9,-10.785,1,0.435,0.421,0.0,0.335,0.826,142.052,audio_features,205Og4VkGoDxTBKWb2yyko,spotify:track:205Og4VkGoDxTBKWb2yyko,https://api.spotify.com/v1/tracks/205Og4VkGoDxTBKWb2yyko,https://api.spotify.com/v1/audio-analysis/205Og4VkGoDxTBKWb2yyko,141964,4
0.922,0.675,11,-7.44,1,0.37,0.171,0.0,0.11,0.691,142.046,audio_features,53Ih1tBwpD4hKr39BMSq9K,spotify:track:53Ih1tBwpD4hKr39BMSq9K,https://api.spotify.com/v1/tracks/53Ih1tBwpD4hKr39BMSq9K,https://api.spotify.com/v1/audio-analysis/53Ih1tBwpD4hKr39BMSq9K,149772,4
0.725,0.806,0,-6.07,1,0.419,0.21,0.0,0.0787,0.66,142.672,audio_features,0Vm8wm0W8KblOFyN8ZgYPx,spotify:track:0Vm8wm0W8KblOFyN8ZgYPx,https://api.spotify.com/v1/tracks/0Vm8wm0W8KblOFyN8ZgYPx,https://api.spotify.com/v1/audio-analysis/0Vm8wm0W8KblOFyN8ZgYPx,246204,4
0.748,0.568,1,-12.32,0,0.44,0.125,0.0,0.122,0.649,145.024,audio_features,7FvNMfl36deVOGVR5Mz9VC,spotify:track:7FvNMfl36deVOGVR5Mz9VC,https://api.spotify.com/v1/tracks/7FvNMfl36deVOGVR5Mz9VC,https://api.spotify.com/v1/audio-analysis/7FvNMfl36deVOGVR5Mz9VC,243264,4
0.898,0.391,8,-15.689,1,0.611,0.321,0.0,0.0698,0.788,136.927,audio_features,61ZN9qQOIlY5iyqEAY8LdO,spotify:track:61ZN9qQOIlY5iyqEAY8LdO,https://api.spotify.com/v1/tracks/61ZN9qQOIlY5iyqEAY8LdO,https://api.spotify.com/v1/audio-analysis/61ZN9qQOIlY5iyqEAY8LdO,182190,4
0.673,0.478,9,-10.592,1,0.394,0.112,3.7e-06,0.0839,0.588,144.748,audio_features,1Hz9kATarW8c2qsYeGID59,spotify:track:1Hz9kATarW8c2qsYeGID59,https://api.spotify.com/v1/tracks/1Hz9kATarW8c2qsYeGID59,https://api.spotify.com/v1/audio-analysis/1Hz9kATarW8c2qsYeGID59,268582,4
0.795,0.507,1,-8.06,1,0.303,0.0612,0.0,0.272,0.48,146.771,audio_features,0Ymjv0OJeIIPXr6s9wi3iW,spotify:track:0Ymjv0OJeIIPXr6s9wi3iW,https://api.spotify.com/v1/tracks/0Ymjv0OJeIIPXr6s9wi3iW,https://api.spotify.com/v1/audio-analysis/0Ymjv0OJeIIPXr6s9wi3iW,88304,4
0.917,0.366,1,-16.638,1,0.474,0.522,0.0,0.0619,0.68,142.048,audio_features,4lULVsvaMAFFndqL8J2exu,spotify:track:4lULVsvaMAFFndqL8J2exu,https://api.spotify.com/v1/tracks/4lULVsvaMAFFndqL8J2exu,https://api.spotify.com/v1/audio-analysis/4lULVsvaMAFFndqL8J2exu,238433,4
0.899,0.348,11,-16.467,0,0.378,0.188,0.0,0.116,0.398,140.044,audio_features,33YgGfIfF8ntJGWD35WkCu,spotify:track:33YgGfIfF8ntJGWD35WkCu,https://api.spotify.com/v1/tracks/33YgGfIfF8ntJGWD35WkCu,https://api.spotify.com/v1/audio-analysis/33YgGfIfF8ntJGWD35WkCu,144009,4
0.851,0.72,11,-5.2,0,0.39,0.0516,0.0,0.319,0.669,149.006,audio_features,3msvOJFBxxktaCERWuphsT,spotify:track:3msvOJFBxxktaCERWuphsT,https://api.spotify.com/v1/tracks/3msvOJFBxxktaCERWuphsT,https://api.spotify.com/v1/audio-analysis/3msvOJFBxxktaCERWuphsT,103576,4
0.798,0.674,1,-5.154,1,0.401,0.0585,0.0,0.134,0.68,147.125,audio_features,4SoGvZB42bQrPWmi24POE5,spotify:track:4SoGvZB42bQrPWmi24POE5,https://api.spotify.com/v1/tracks/4SoGvZB42bQrPWmi24POE5,https://api.spotify.com/v1/audio-analysis/4SoGvZB42bQrPWmi24POE5,180062,4
0.89,0.944,8,-6.62,0,0.375,0.763,0.0425,0.33,0.844,140.086,audio_features,71kJnstCbvqaI9H70S9y68,spotify:track:71kJnstCbvqaI9H70S9y68,https://api.spotify.com/v1/tracks/71kJnstCbvqaI9H70S9y68,https://api.spotify.com/v1/audio-analysis/71kJnstCbvqaI9H70S9y68,150857,4
0.887,0.755,10,-4.495,1,0.266,0.3,0.0,0.0612,0.773,149.995,audio_features,7gFgW5kkI17rz6OywyRYrW,spotify:track:7gFgW5kkI17rz6OywyRYrW,https://api.spotify.com/v1/tracks/7gFgW5kkI17rz6OywyRYrW,https://api.spotify.com/v1/audio-analysis/7gFgW5kkI17rz6OywyRYrW,90400,4
0.782,0.698,7,-10.755,1,0.376,0.0249,4.41e-06,0.115,0.502,150.043,audio_features,3sMNkmHA0fZkt2F5pqtVGe,spotify:track:3sMNkmHA0fZkt2F5pqtVGe,https://api.spotify.com/v1/tracks/3sMNkmHA0fZkt2F5pqtVGe,https://api.spotify.com/v1/audio-analysis/3sMNkmHA0fZkt2F5pqtVGe,115755,4
0.718,0.851,7,-4.305,1,0.423,0.0654,0.0,0.726,0.752,143.842,audio_features,5iNTCutenYZ1y09cjJvj10,spotify:track:5iNTCutenYZ1y09cjJvj10,https://api.spotify.com/v1/tracks/5iNTCutenYZ1y09cjJvj10,https://api.spotify.com/v1/audio-analysis/5iNTCutenYZ1y09cjJvj10,192319,4
0.698,0.781,6,-4.471,0,0.355,0.498,0.0,0.308,0.706,160.032,audio_features,6x1RDly0wG2dNPBPAhAhMk,spotify:track:6x1RDly0wG2dNPBPAhAhMk,https://api.spotify.com/v1/tracks/6x1RDly0wG2dNPBPAhAhMk,https://api.spotify.com/v1/audio-analysis/6x1RDly0wG2dNPBPAhAhMk,225985,4
0.803,0.72,6,-7.421,0,0.274,0.16,0.0,0.083,0.701,143.907,audio_features,7fWBfZLAAiedgkMpSLUDQU,spotify:track:7fWBfZLAAiedgkMpSLUDQU,https://api.spotify.com/v1/tracks/7fWBfZLAAiedgkMpSLUDQU,https://api.spotify.com/v1/audio-analysis/7fWBfZLAAiedgkMpSLUDQU,120059,4
0.888,0.665,1,-7.743,1,0.43,0.273,0.0,0.527,0.889,143.974,audio_features,0CnRTJEQw3glmbLMrSiQKf,spotify:track:0CnRTJEQw3glmbLMrSiQKf,https://api.spotify.com/v1/tracks/0CnRTJEQw3glmbLMrSiQKf,https://api.spotify.com/v1/audio-analysis/0CnRTJEQw3glmbLMrSiQKf,268333,4
0.921,0.522,0,-6.969,0,0.439,0.0611,0.0,0.105,0.332,139.94,audio_features,7h89KNdndkucY4nDlwr31b,spotify:track:7h89KNdndkucY4nDlwr31b,https://api.spotify.com/v1/tracks/7h89KNdndkucY4nDlwr31b,https://api.spotify.com/v1/audio-analysis/7h89KNdndkucY4nDlwr31b,150857,4
0.832,0.583,0,-8.913,1,0.301,0.673,0.0,0.238,0.677,140.943,audio_features,1WHwr3enTkZdG8feFozaqy,spotify:track:1WHwr3enTkZdG8feFozaqy,https://api.spotify.com/v1/tracks/1WHwr3enTkZdG8feFozaqy,https://api.spotify.com/v1/audio-analysis/1WHwr3enTkZdG8feFozaqy,163404,4
0.553,0.757,8,-6.244,1,0.312,0.503,0.0,0.206,0.852,145.843,audio_features,1J5mCQXSgNiHPS3N8G2TNk,spotify:track:1J5mCQXSgNiHPS3N8G2TNk,https://api.spotify.com/v1/tracks/1J5mCQXSgNiHPS3N8G2TNk,https://api.spotify.com/v1/audio-analysis/1J5mCQXSgNiHPS3N8G2TNk,193254,4
0.842,0.762,4,-6.09,1,0.305,0.431,0.00125,0.204,0.964,145.112,audio_features,1LRddxKSytP15JzJ7ebr64,spotify:track:1LRddxKSytP15JzJ7ebr64,https://api.spotify.com/v1/tracks/1LRddxKSytP15JzJ7ebr64,https://api.spotify.com/v1/audio-analysis/1LRddxKSytP15JzJ7ebr64,209143,4
0.726,0.673,11,-6.149,1,0.42,0.712,5.42e-05,0.0867,0.498,145.718,audio_features,0PmBlqAKstzEDgngLCDiFW,spotify:track:0PmBlqAKstzEDgngLCDiFW,https://api.spotify.com/v1/tracks/0PmBlqAKstzEDgngLCDiFW,https://api.spotify.com/v1/audio-analysis/0PmBlqAKstzEDgngLCDiFW,103262,4
0.701,0.536,9,-12.523,1,0.312,0.113,0.0,0.243,0.382,160.199,audio_features,7wc0bSJHs36VJ0po9UCvHj,spotify:track:7wc0bSJHs36VJ0po9UCvHj,https://api.spotify.com/v1/tracks/7wc0bSJHs36VJ0po9UCvHj,https://api.spotify.com/v1/audio-analysis/7wc0bSJHs36VJ0po9UCvHj,178678,4
0.715,0.74,1,-5.782,1,0.306,0.311,0.0,0.93,0.775,144.876,audio_features,7nCuL6OjPaQERu3unCv5Xc,spotify:track:7nCuL6OjPaQERu3unCv5Xc,https://api.spotify.com/v1/tracks/7nCuL6OjPaQERu3unCv5Xc,https://api.spotify.com/v1/audio-analysis/7nCuL6OjPaQERu3unCv5Xc,206734,4
0.751,0.829,11,-7.457,0,0.386,0.499,0.0,0.379,0.832,150.815,audio_features,0RfMUBVPkuv0eYNBGWe7PM,spotify:track:0RfMUBVPkuv0eYNBGWe7PM,https://api.spotify.com/v1/tracks/0RfMUBVPkuv0eYNBGWe7PM,https://api.spotify.com/v1/audio-analysis/0RfMUBVPkuv0eYNBGWe7PM,217626,4
0.777,0.94,8,-4.927,0,0.23,0.331,0.0,0.12,0.853,160.034,audio_features,4gaB38fhaZRD3dCiRDxSzy,spotify:track:4gaB38fhaZRD3dCiRDxSzy,https://api.spotify.com/v1/tracks/4gaB38fhaZRD3dCiRDxSzy,https://api.spotify.com/v1/audio-analysis/4gaB38fhaZRD3dCiRDxSzy,145421,4
0.884,0.62,1,-7.932,1,0.349,0.79,0.0,0.305,0.57,142.888,audio_features,4VRHUXJ5gptBuACf5kFoF2,spotify:track:4VRHUXJ5gptBuACf5kFoF2,https://api.spotify.com/v1/tracks/4VRHUXJ5gptBuACf5kFoF2,https://api.spotify.com/v1/audio-analysis/4VRHUXJ5gptBuACf5kFoF2,125424,4
0.621,0.566,5,-10.837,0,0.156,0.404,0.68,0.125,0.182,136.54,audio_features,4grpUiayIDu0vdydUXjPs0,spotify:track:4grpUiayIDu0vdydUXjPs0,https://api.spotify.com/v1/tracks/4grpUiayIDu0vdydUXjPs0,https://api.spotify.com/v1/audio-analysis/4grpUiayIDu0vdydUXjPs0,79830,4
0.781,0.541,0,-6.823,1,0.391,0.624,0.0,0.11,0.641,146.355,audio_features,0s9RsF8fxKXUorxCAGthRZ,spotify:track:0s9RsF8fxKXUorxCAGthRZ,https://api.spotify.com/v1/tracks/0s9RsF8fxKXUorxCAGthRZ,https://api.spotify.com/v1/audio-analysis/0s9RsF8fxKXUorxCAGthRZ,144658,4
0.89,0.403,2,-14.702,1,0.778,0.0683,0.0,0.232,0.834,142.201,audio_features,2eecb4JWIiK6hQRwKYAFTp,spotify:track:2eecb4JWIiK6hQRwKYAFTp,https://api.spotify.com/v1/tracks/2eecb4JWIiK6hQRwKYAFTp,https://api.spotify.com/v1/audio-analysis/2eecb4JWIiK6hQRwKYAFTp,162474,4
0.93,0.624,1,-10.61,0,0.42,0.646,1.17e-05,0.136,0.725,137.044,audio_features,3yRvSXPbTJ589gRUIfTbnk,spotify:track:3yRvSXPbTJ589gRUIfTbnk,https://api.spotify.com/v1/tracks/3yRvSXPbTJ589gRUIfTbnk,https://api.spotify.com/v1/audio-analysis/3yRvSXPbTJ589gRUIfTbnk,197531,4
0.79,0.737,2,-5.568,1,0.34,0.349,0.0,0.575,0.356,143.083,audio_features,38baHRHvx5hgtz0nhpAbEY,spotify:track:38baHRHvx5hgtz0nhpAbEY,https://api.spotify.com/v1/tracks/38baHRHvx5hgtz0nhpAbEY,https://api.spotify.com/v1/audio-analysis/38baHRHvx5hgtz0nhpAbEY,107413,4
0.969,0.523,10,-10.016,0,0.196,0.316,7.32e-06,0.12,0.735,118.103,audio_features,79MeA7V0mJxfl8N0xi15zL,spotify:track:79MeA7V0mJxfl8N0xi15zL,https://api.spotify.com/v1/tracks/79MeA7V0mJxfl8N0xi15zL,https://api.spotify.com/v1/audio-analysis/79MeA7V0mJxfl8N0xi15zL,147720,4
