danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.487,0.582,5,-8.938,1,0.0268,0.715,0.301,0.0971,0.271,104.003,audio_features,3alP0rX4ErhOszTpx6sFN2,spotify:track:3alP0rX4ErhOszTpx6sFN2,https://api.spotify.com/v1/tracks/3alP0rX4ErhOszTpx6sFN2,https://api.spotify.com/v1/audio-analysis/3alP0rX4ErhOszTpx6sFN2,278213,4
0.494,0.616,6,-5.828,1,0.0297,0.47,0.000135,0.1,0.39,88.394,audio_features,22auw1DYQlYh5XgKv5FtNx,spotify:track:22auw1DYQlYh5XgKv5FtNx,https://api.spotify.com/v1/tracks/22auw1DYQlYh5XgKv5FtNx,https://api.spotify.com/v1/audio-analysis/22auw1DYQlYh5XgKv5FtNx,258000,4
0.451,0.181,0,-14.357,1,0.0417,0.917,0.135,0.121,0.257,89.726,audio_features,7LU69DVvvm8SXa3f4R7qzH,spotify:track:7LU69DVvvm8SXa3f4R7qzH,https://api.spotify.com/v1/tracks/7LU69DVvvm8SXa3f4R7qzH,https://api.spotify.com/v1/audio-analysis/7LU69DVvvm8SXa3f4R7qzH,202218,4
0.607,0.399,2,-12.163,1,0.036,0.892,0.000317,0.1,0.688,75.476,audio_features,0EAvKXjChn1Rc3QmfYXevy,spotify:track:0EAvKXjChn1Rc3QmfYXevy,https://api.spotify.com/v1/tracks/0EAvKXjChn1Rc3QmfYXevy,https://api.spotify.com/v1/audio-analysis/0EAvKXjChn1Rc3QmfYXevy,571080,4
0.331,0.639,11,-9.07,0,0.0361,0.253,0.356,0.0856,0.428,84.545,audio_features,2RAXAF7qjvn0FsRuMMTlBx,spotify:track:2RAXAF7qjvn0FsRuMMTlBx,https://api.spotify.com/v1/tracks/2RAXAF7qjvn0FsRuMMTlBx,https://api.spotify.com/v1/audio-analysis/2RAXAF7qjvn0FsRuMMTlBx,291758,4
0.825,0.457,11,-9.366,1,0.0307,0.738,2.04e-05,0.112,0.85,129.994,audio_features,74TVOIh9i0lO35JX4oui7X,spotify:track:74TVOIh9i0lO35JX4oui7X,https://api.spotify.com/v1/tracks/74TVOIh9i0lO35JX4oui7X,https://api.spotify.com/v1/audio-analysis/74TVOIh9i0lO35JX4oui7X,158250,4
0.481,0.279,1,-15.363,0,0.0282,0.734,0.0551,0.106,0.101,92.589,audio_features,4Gc1SJ7eN65EcTvDMPcCzz,spotify:track:4Gc1SJ7eN65EcTvDMPcCzz,https://api.spotify.com/v1/tracks/4Gc1SJ7eN65EcTvDMPcCzz,https://api.spotify.com/v1/audio-analysis/4Gc1SJ7eN65EcTvDMPcCzz,229533,3
0.468,0.171,9,-12.965,0,0.0432,0.993,0.14,0.0954,0.156,135.655,audio_features,0U9oiRl4hYwORmWwkYihZN,spotify:track:0U9oiRl4hYwORmWwkYihZN,https://api.spotify.com/v1/tracks/0U9oiRl4hYwORmWwkYihZN,https://api.spotify.com/v1/audio-analysis/0U9oiRl4hYwORmWwkYihZN,193016,3
0.302,0.313,11,-14.266,0,0.0346,0.879,0.00579,0.111,0.512,152.25,audio_features,7HdDZScUII7zKRQKqXKUrH,spotify:track:7HdDZScUII7zKRQKqXKUrH,https://api.spotify.com/v1/tracks/7HdDZScUII7zKRQKqXKUrH,https://api.spotify.com/v1/audio-analysis/7HdDZScUII7zKRQKqXKUrH,274507,3
0.51,0.222,10,-17.092,0,0.0526,0.987,0.0361,0.106,0.36,153.734,audio_features,0YRYs1HSkie0eZ02ON4euX,spotify:track:0YRYs1HSkie0eZ02ON4euX,https://api.spotify.com/v1/tracks/0YRYs1HSkie0eZ02ON4euX,https://api.spotify.com/v1/audio-analysis/0YRYs1HSkie0eZ02ON4euX,215067,4
